1.359486820000000096e+00,5.231326080000000189e+01,4.577618050000000238e+01,8.034639119999999934e+01,1.154506530000000026e+02,1.176703229999999962e+02,1.094185870000000023e+02,4.918812320000000682e+01,1.062740790000000004e+02,8.294682570000000510e+01,8.031437250000000461e+01,8.370366690000000176e+01,6.651389910000000327e+01,6.613112429999999620e+01,4.723730059999999753e+01,3.692725730000000084e+01,5.063666769999999673e+01,2.309858750000000072e+01,3.023522159999999914e+01,3.148065730000000073e+01,4.628022270000000304e+01,5.392192409999999825e+01
5.231326080000000189e+01,2.844958309999999768e-01,3.425003170000000097e+01,6.799529119999999693e+01,9.878216720000000350e+01,1.433987170000000049e+02,1.237677560000000057e+02,1.437037180000000092e+02,1.390881889999999999e+02,1.366761649999999975e+02,1.348176789999999983e+02,9.804567620000000261e+01,7.822814350000000161e+01,7.693099759999998355e+01,5.833535619999999966e+01,4.162266350000000159e+01,2.645507669999999933e+01,5.019749240000000157e+01,7.237739799999999946e+01,5.618846369999999979e+01,1.285684339999999963e+02,1.097529059999999959e+02
4.577618050000000238e+01,3.425003170000000097e+01,3.800816460000000063e+01,4.439606119999999834e+01,7.889774920000000691e+01,9.141901090000000352e+01,1.096185810000000060e+02,1.212804529999999943e+02,1.324843189999999993e+02,1.219813759999999974e+02,1.127005439999999936e+02,1.080900350000000003e+02,8.418578650000000607e+01,8.414032890000000009e+01,7.209409759999998357e+01,4.881399389999999983e+01,3.830938960000000293e+01,1.065197289999999981e+02,6.082972459999999870e+01,5.624646450000000186e+01,7.257467719999998224e+01,8.627964590000000555e+01
8.034639119999999934e+01,6.799529119999999693e+01,4.439606119999999834e+01,1.635193819999999909e-01,4.213012669999999815e+01,5.866806460000000101e+01,6.647253390000000195e+01,8.785642079999998089e+01,1.023793569999999988e+02,1.146072869999999995e+02,1.307694390000000055e+02,1.462704760000000022e+02,1.215115550000000013e+02,1.195755470000000003e+02,1.039532630000000069e+02,8.316375920000000121e+01,7.113994409999999391e+01,8.806972790000000373e+01,9.939564249999999390e+01,9.036482519999999852e+01,1.140698160000000030e+02,1.078909790000000015e+02
1.154506530000000026e+02,9.878216720000000350e+01,7.889774920000000691e+01,4.213012669999999815e+01,4.001534720000000078e+01,3.632603960000000143e+01,4.386286499999999933e+01,6.236818550000000272e+01,8.193547110000000089e+01,8.077671220000000574e+01,1.084004780000000068e+02,1.312175970000000120e+02,2.239664420000000007e+02,1.546737660000000005e+02,1.389991229999999973e+02,1.195587670000000031e+02,1.052784139999999979e+02,1.185376619999999974e+02,1.258113610000000051e+02,1.196530079999999998e+02,1.024634719999999959e+02,1.285354829999999993e+02
1.176703229999999962e+02,1.433987170000000049e+02,9.141901090000000352e+01,5.866806460000000101e+01,3.632603960000000143e+01,3.136565689999999962e-01,3.549066380000000009e+01,4.563041760000000124e+01,8.103745059999999967e+01,8.643779299999999921e+01,1.119183919999999972e+02,1.298989789999999971e+02,1.491139400000000137e+02,1.544895249999999862e+02,1.564309059999999931e+02,1.300232959999999878e+02,1.213506799999999970e+02,1.184471020000000010e+02,1.098268110000000064e+02,1.278417110000000037e+02,9.843899630000001366e+01,1.200542439999999971e+02
1.094185870000000023e+02,1.237677560000000057e+02,1.096185810000000060e+02,6.647253390000000195e+01,4.386286499999999933e+01,3.549066380000000009e+01,3.889530830000000350e+01,3.587397219999999720e+01,5.124568680000000143e+01,6.458238079999999570e+01,9.186732510000000218e+01,1.139172329999999960e+02,1.444136080000000106e+02,1.348498899999999878e+02,1.276311029999999960e+02,1.223024120000000039e+02,1.394554379999999867e+02,1.045830500000000001e+02,8.961655039999997996e+01,9.828743269999999654e+01,7.523018000000000427e+01,7.080435749999999473e+01
8.918812320000000682e+01,1.437037180000000092e+02,1.212804529999999943e+02,8.785642079999998089e+01,6.236818550000000272e+01,4.563041760000000124e+01,3.587397219999999720e+01,3.543169500000000194e-01,2.931565810000000027e+01,4.468739510000000337e+01,7.383905719999999917e+01,1.290014950000000056e+02,1.550950819999999908e+02,1.210924789999999973e+02,1.226605959999999982e+02,2.884587970000000041e+02,1.217027460000000048e+02,8.964144330000000593e+01,7.581142309999999895e+01,8.515040329999997937e+01,6.441603569999999479e+01,4.655425360000000268e+01
1.062740790000000004e+02,1.390881889999999999e+02,1.324843189999999993e+02,1.023793569999999988e+02,8.193547110000000089e+01,8.103745059999999967e+01,5.124568680000000143e+01,2.931565810000000027e+01,2.783000210000000152e+01,3.681606169999999878e+01,6.401560379999999384e+01,9.495535590000000070e+01,1.126582650000000001e+02,1.401559630000000141e+02,1.163712150000000065e+02,1.222810419999999993e+02,1.249343089999999989e+02,1.044249580000000037e+02,8.835955930000000080e+01,1.135798800000000028e+02,7.452556350000000407e+01,6.571408610000000294e+01
8.294682570000000510e+01,1.366761649999999975e+02,1.219813759999999974e+02,1.146072869999999995e+02,8.077671220000000574e+01,8.643779299999999921e+01,6.458238079999999570e+01,4.468739510000000337e+01,3.681606169999999878e+01,5.790760520000000078e-01,5.513415930000000031e+01,7.562481809999999882e+01,8.821027970000000096e+01,1.112789649999999995e+02,9.535931940000000395e+01,1.050565200000000061e+02,1.130757779999999997e+02,8.487120840000000044e+01,7.320407079999998246e+01,7.558128379999998003e+01,6.634480189999999311e+01,5.100168130000000133e+01
8.031437250000000461e+01,1.348176789999999983e+02,1.127005439999999936e+02,1.307694390000000055e+02,1.084004780000000068e+02,1.119183919999999972e+02,9.186732510000000218e+01,7.383905719999999917e+01,6.401560379999999384e+01,5.513415930000000031e+01,3.755060819999999921e+01,3.830423969999999656e+01,5.828642849999999953e+01,6.282172349999999739e+01,7.336203240000000392e+01,9.226050309999999399e+01,1.000864270000000005e+02,7.490261359999998092e+01,7.029947880000000282e+01,6.543363189999999463e+01,6.124788829999999962e+01,5.273655440000000283e+01
8.370366690000000176e+01,9.804567620000000261e+01,1.080900350000000003e+02,1.462704760000000022e+02,1.312175970000000120e+02,1.298989789999999971e+02,1.139172329999999960e+02,1.290014950000000056e+02,9.495535590000000070e+01,7.562481809999999882e+01,3.830423969999999656e+01,5.593883990000000361e-01,3.093908980000000142e+01,4.112819149999999979e+01,4.991291569999999922e+01,1.461885900000000049e+02,8.433173229999999876e+01,6.604419489999999371e+01,8.825100519999998028e+01,7.868473269999998365e+01,8.305684800000000223e+01,7.828029320000000268e+01
6.651389910000000327e+01,7.822814350000000161e+01,8.418578650000000607e+01,1.215115550000000013e+02,2.239664420000000007e+02,1.491139400000000137e+02,1.444136080000000106e+02,1.550950819999999908e+02,1.126582650000000001e+02,8.821027970000000096e+01,5.828642849999999953e+01,3.093908980000000142e+01,3.328286190000000033e+01,2.013799759999999850e+01,2.913254739999999998e+01,5.670458099999999746e+01,6.483721760000000245e+01,6.669773360000000650e+01,7.093632959999999343e+01,1.326472080000000062e+02,9.701642440000000533e+01,9.440561870000000511e+01
6.613112429999999620e+01,7.693099759999998355e+01,8.414032890000000009e+01,1.195755470000000003e+02,1.546737660000000005e+02,1.544895249999999862e+02,1.348498899999999878e+02,1.210924789999999973e+02,1.401559630000000141e+02,1.112789649999999995e+02,6.282172349999999739e+01,4.112819149999999979e+01,2.013799759999999850e+01,1.465785500000000019e-01,2.606189249999999902e+01,4.498680209999999846e+01,6.313978050000000053e+01,4.986741229999999803e+01,6.924595549999999378e+01,6.933321859999999504e+01,9.127239489999999478e+01,1.183352459999999979e+02
4.723730059999999753e+01,5.833535619999999966e+01,7.209409759999998357e+01,1.039532630000000069e+02,1.389991229999999973e+02,1.564309059999999931e+02,1.276311029999999960e+02,1.226605959999999982e+02,1.163712150000000065e+02,9.535931940000000395e+01,7.336203240000000392e+01,4.991291569999999922e+01,2.913254739999999998e+01,2.606189249999999902e+01,2.524487919999999974e+01,3.623843620000000243e+01,4.889833310000000210e+01,3.877552940000000348e+01,4.968909169999999875e+01,5.448367499999999808e+01,7.721183489999999949e+01,8.073680849999998088e+01
3.692725730000000084e+01,4.162266350000000159e+01,4.881399389999999983e+01,8.316375920000000121e+01,1.195587670000000031e+02,1.300232959999999878e+02,1.223024120000000039e+02,2.884587970000000041e+02,1.222810419999999993e+02,1.050565200000000061e+02,9.226050309999999399e+01,1.461885900000000049e+02,5.670458099999999746e+01,4.498680209999999846e+01,3.623843620000000243e+01,2.939782140000000155e-01,2.635048390000000040e+01,3.128221320000000105e+01,5.263217499999999660e+01,5.116702579999999756e+01,7.063449549999999988e+01,6.662418409999999369e+01
5.063666769999999673e+01,2.645507669999999933e+01,3.830938960000000293e+01,7.113994409999999391e+01,1.052784139999999979e+02,1.213506799999999970e+02,1.394554379999999867e+02,1.217027460000000048e+02,1.249343089999999989e+02,1.130757779999999997e+02,1.000864270000000005e+02,8.433173229999999876e+01,6.483721760000000245e+01,6.313978050000000053e+01,4.889833310000000210e+01,2.635048390000000040e+01,2.551433660000000003e+01,4.276419210000000248e+01,5.502957700000000330e+01,5.190799400000000219e+01,6.697360089999999389e+01,8.430697920000000067e+01
2.309858750000000072e+01,9.019749240000000157e+01,1.065197289999999981e+02,8.806972790000000373e+01,1.185376619999999974e+02,1.184471020000000010e+02,1.045830500000000001e+02,8.964144330000000593e+01,1.044249580000000037e+02,8.487120840000000044e+01,7.490261359999998092e+01,6.604419489999999371e+01,6.669773360000000650e+01,4.986741229999999803e+01,3.877552940000000348e+01,3.128221320000000105e+01,4.276419210000000248e+01,1.616339679999999890e-01,2.358116890000000154e+01,3.280951089999999937e+01,4.864176700000000153e+01,5.538485909999999990e+01
3.023522159999999914e+01,7.237739799999999946e+01,6.082972459999999870e+01,9.939564249999999390e+01,1.258113610000000051e+02,1.098268110000000064e+02,8.961655039999997996e+01,7.581142309999999895e+01,8.835955930000000080e+01,7.320407079999998246e+01,7.029947880000000282e+01,8.825100519999998028e+01,7.093632959999999343e+01,6.924595549999999378e+01,4.968909169999999875e+01,5.263217499999999660e+01,5.502957700000000330e+01,2.358116890000000154e+01,2.319499709999999837e+01,1.755008009999999885e+01,3.499208829999999892e+01,5.440183540000000306e+01
3.148065730000000073e+01,5.618846369999999979e+01,5.624646450000000186e+01,9.036482519999999852e+01,1.196530079999999998e+02,1.278417110000000037e+02,9.828743269999999654e+01,8.515040329999997937e+01,1.135798800000000028e+02,7.558128379999998003e+01,6.543363189999999463e+01,7.868473269999998365e+01,1.326472080000000062e+02,6.933321859999999504e+01,5.448367499999999808e+01,5.116702579999999756e+01,5.190799400000000219e+01,3.280951089999999937e+01,1.755008009999999885e+01,4.453084469999999961e-01,3.150476150000000075e+01,3.539747169999999699e+01
4.628022270000000304e+01,1.285684339999999963e+02,7.257467719999998224e+01,1.140698160000000030e+02,1.024634719999999959e+02,9.843899630000001366e+01,7.523018000000000427e+01,6.441603569999999479e+01,7.452556350000000407e+01,6.634480189999999311e+01,6.124788829999999962e+01,8.305684800000000223e+01,9.701642440000000533e+01,9.127239489999999478e+01,7.721183489999999949e+01,7.063449549999999988e+01,6.697360089999999389e+01,4.864176700000000153e+01,3.499208829999999892e+01,3.150476150000000075e+01,2.873912740000000099e+01,1.931087970000000098e+01
5.392192409999999825e+01,1.097529059999999959e+02,8.627964590000000555e+01,1.078909790000000015e+02,1.285354829999999993e+02,1.200542439999999971e+02,7.080435749999999473e+01,4.655425360000000268e+01,6.571408610000000294e+01,5.100168130000000133e+01,5.273655440000000283e+01,7.828029320000000268e+01,9.440561870000000511e+01,1.183352459999999979e+02,8.073680849999998088e+01,6.662418409999999369e+01,8.430697920000000067e+01,5.538485909999999990e+01,5.440183540000000306e+01,3.539747169999999699e+01,1.931087970000000098e+01,1.708593370000000000e-01
